step,close,price_return,action_delta,raw_target,risk_cap,shielded_target,target_position,prev_position,position,executed_trade,locked_position,sellable_position,limit_up,limit_down,pnl,cost,equity,max_equity,drawdown,dd_increase,reward
49,11.42,-0.016365202411714,0.8027031421661377,0.30014967916478,0.6237976454242411,0.30014967916478,0.30014967916478,0.21987936494816626,0.30014967916478,0.08027031421661376,0.0,0.21987936494816626,0,0,-0.004912010253342641,8.027031421661376e-05,0.9525625739720465,1.0133180587356754,0.05995697425883635,0.004716504644561054,-0.014339389104232434
50,10.99,-0.03765323992994744,-1.0,0.20014967916478002,0.6002151235988018,0.20014967916478002,0.20014967916478002,0.30014967916478,0.20014967916478002,-0.1,0.08027031421661376,0.21987936494816626,0,0,-0.007536283891493464,0.0001,0.9452885357327843,1.0133180587356754,0.06713540967361428,0.007178435414777931,-0.02194710084999232
51,11.13,0.012738853503184764,1.0,0.30014967916478,0.5554036967467489,0.30014967916478,0.30014967916478,0.20014967916478002,0.30014967916478,0.1,0.0,0.20014967916478002,0,0,0.0038235627919080413,0.0001,0.9488083769520561,1.0133180587356754,0.0636618297951864,0.0,0.0037995987014652773
52,11.24,0.009883198562443794,-1.0,0.20014967916478002,0.5771135710185527,0.20014967916478002,0.20014967916478002,0.30014967916478,0.20014967916478002,-0.1,0.1,0.20014967916478002,0,0,0.0019781190213949405,0.0001,0.9505903520124687,1.0133180587356754,0.06190327526726657,0.0,0.0019241728924519498
53,11.09,-0.013345195729537398,1.0,0.30014967916478,0.5881045278164738,0.30014967916478,0.30014967916478,0.20014967916478002,0.30014967916478,0.1,0.0,0.20014967916478002,0,0,-0.004005556216611843,0.0001,0.9466876498833127,1.0133180587356754,0.06575468410727622,0.0038514088400096527,-0.011732337987073913
54,11.27,0.016230838593327298,-1.0,0.20014967916478002,0.5640332385906628,0.20014967916478002,0.20014967916478002,0.30014967916478,0.20014967916478002,-0.1,0.1,0.20014967916478002,0,0,0.0032485971370297883,0.0001,0.9496683879073967,1.0133180587356754,0.06281312198037291,0.0,0.003194651008086798
55,11.25,-0.0017746228926352773,1.0,0.30014967916478,0.5824179653082713,0.30014967916478,0.30014967916478,0.20014967916478002,0.30014967916478,0.1,0.0,0.20014967916478002,0,0,-0.0005326524918629524,0.0001,0.9490675778353437,1.0133180587356754,0.06340603559409325,0.0005929136137203389,-0.0017424438097463943
56,11.37,0.010666666666666597,-1.0,0.20014967916478002,0.5787122793500976,0.20014967916478002,0.20014967916478002,0.30014967916478,0.20014967916478002,-0.1,0.1,0.20014967916478002,0,0,0.002134929911090973,0.0001,0.9509988638371274,1.0133180587356754,0.06150013252137647,0.0,0.0020809837821479825
57,11.02,-0.030782761653474027,1.0,0.30014967916478,0.5906241744759042,0.30014967916478,0.30014967916478,0.20014967916478002,0.30014967916478,0.1,0.0,0.20014967916478002,0,0,-0.009239436034096122,0.0001,0.9421170707798224,1.0133180587356754,0.07026519200170078,0.008765059480324314,-0.026793519085187515
58,11.06,0.003629764065335837,-1.0,0.20014967916478002,0.5358425699190443,0.20014967916478002,0.20014967916478002,0.30014967916478,0.20014967916478002,-0.1,0.1,0.20014967916478002,0,0,0.0007264961131208154,0.0001,0.9427073034627708,1.0133180587356754,0.06968271675825671,0.0,0.0006725499841778247
